text,label
i was feeling discouraged and disgruntled and i was a href http tracifishbowl,0
i feel heartbroken absolutely ravaged,0
i felt at one with the culture and the people and it was one place where i could feel proud for being an individual,1
i just feel suspicious,4
ive been feeling overwhelmingly disillusioned as of late,0
i intend to blog throughout this break i have a gut feeling you will be seeing lots of casual outfits,1
i am feeling fine about it and so is sonia it does not bother us as we have nothing to show it is not a friendly ghost,1
im feeling a pleasant ache today and its making me eager to workout,1
i hope you are feeling in a playful mood,1
i also feel restless,4
i thought it was odd then but now i feel that it was very clever of her,1
i remember feeling disheartened by what he said he wanted out of a relationship with his future wife,0
i feel this would be perfect for your readers a href http jevonsouter,1
i felt compelled to drive out to that tiny burg in no small measure due to my having slept through the quake and feeling deprived,0
i have no idea why i let my anxiety get that out of hand because up until this point i have pretty much thoroughly enjoyed every class even if i don t absolutely feel enthralled by fluid and electrolyte balance,5
when my sister after a history of one abortion and one stillbirth gave birth to a perfectly healty boy,1
ive been messing about with that while not drinking as its sober january so life is dull but i feel virtuous,1
