text,label
i began to feel quite inadequate,0
the way my husband and his family treated me unfairly,3
i have a feeling shes the only one hes popular with right now were talking about the referee here in case you were wondering the sticker is the yellow card,1
i have a feeling that this will be a popular one because all of us know someone who is or what have you,1
i actually feel embarrassed and disappointed in myself,0
i am happy about the offer of my boss and feel thrilled that he takes me into consideration,1
i feel doubtful about my ability to go back to work on wednesday if there are not mjor changed between now and then because i cant sit up for any length of time,4
i wasnt tired at all and was feeling relaxed,1
i was feeling again doubtful,4
im sorry sharon i didnt expect you to be back so soon im so embarrassed i was starting to feel soo damn horny and i thought that i could get myself off before you came back,2
i understand why non christians might feel overwhelmed by the pressure of purchasing gifts and going into debt,5
i am trying to draw attention to what society secretly tries to instill in us at an early age the ideas it gives us as to what we should be and how it is acceptable to act and the proper away to feel well sorry society,1
i started feeling useful again,1
im the happy go lucky guy who never fails to feel happy,1
im spiritual and can find a meaning in almost any religious ceremony im native american so i believe the earth and its plants and animals can give us a peaceful feeling and should be respected,1
i feel so humiliated when i find out they so openly concocted the pre election plot using their media to spread gross lies convincing my fellow protestors of mousavi s victory,0
im feeling this little one move a lot now and im constantly surprised by his her little kicks,5
i connected my mothers emotional and feeling response to my presence and my beingness as the cause of her suffering,0
